AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,input,naturalLanguageDescription,label,numLabel
0.2354184985,0.4511798322,0.6693518162,0.4039390981,0.106318891,0.0,0.4524202645,0.0049997102,0.4671475589,0.1604417861,0.3840493262,0.3994108737,0.4458251595,1.0,0.4487850368,0.5705689788,0.1069634631,0.1357890069,0.1096250191,0.1656621993,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Test\500095\5000952065\5000952065.avi,"Lip Stretcher, using the muscles: Risorius, Platysma, with a value of 1.0; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5705689788; ",bored,3
0.2101842016,0.4199320972,0.5010032058,0.3806551397,0.1172054783,1.0,0.1773532778,0.0227563139,0.4623419344,0.0980986431,0.3402971923,0.1701781005,0.5489792228,0.0,0.4300148189,0.5854756236,0.0372614376,0.0814459175,0.4535030723,0.0378941894,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\210053\2100532003\2100532003.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5489792228; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5854756236; ",bored,3
0.5340417624,0.5821540952,0.3540320992,0.3677323461,0.1952562183,0.0,0.3882013261,0.4037311971,0.4898617268,0.2483799011,0.5873398781,0.2373372763,0.5604575276,0.0,0.3064806163,0.4429188371,0.6220039725,0.3390051126,0.0764959753,0.1148832515,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Test\826412\8264120215\8264120215.avi,"Dimpler, using the muscles: Buccinator, with a value of 0.5873398781; Chin Raiser, using the muscles: Mentalis, with a value of 0.5604575276; Lip Part, using the muscles: Depressor Labii Inferioris, with a value of 0.6220039725; ",engaged,1
0.3423464894,0.4258319736,0.4609046876,0.4439325035,0.0946735293,0.0,0.1900420785,0.2451860756,0.5024135113,0.0727075264,0.3245986402,0.1876535714,0.488355875,0.0,0.3450645804,0.4475214183,0.026040554,0.1180189848,0.1240191236,0.0177096277,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\522129\5221290264\5221290264.avi,"Nasolabial Deepener, using the muscles: Zygomaticus Minor, with a value of 0.5024135113; ",engaged,1
0.3233373165,0.4470407069,0.6127061844,0.3849106729,0.1630310416,0.0,0.2519127727,0.3671534061,0.4609548748,0.1338390112,0.3369659781,0.3345054388,0.4195937812,1.0,0.3788021207,0.3765381873,0.5089768171,0.1794731319,0.240316689,0.0210743379,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\310072\3100721053\3100721053.avi,"Lip Stretcher, using the muscles: Risorius, Platysma, with a value of 1.0; Lip Part, using the muscles: Depressor Labii Inferioris, with a value of 0.5089768171; ",engaged,1
0.318508029,0.403116852,0.4721363485,0.2534894645,0.1262423247,0.0,0.4209170938,0.5476006866,0.4632386863,0.0596677661,0.3589060009,0.2873962522,0.585085988,0.0,0.4091736972,0.5838154554,0.0019833408,0.1288560033,0.1869831979,0.6146975756,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\110007\1100071041\1100071041.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.5476006866; Chin Raiser, using the muscles: Mentalis, with a value of 0.585085988; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5838154554; Eyes Closed, using the muscles: Levator Palebrae Superioris (relaxation), with a value of 0.6146975756; ",bored,3
0.2215177715,0.5263168812,0.5314167738,0.415237993,0.4046694338,1.0,0.5291780829,0.0249025486,0.4690373838,0.1651772857,0.5443153381,0.1583281457,0.5381499529,1.0,0.5522485375,0.5587183237,0.6514936686,0.1606826782,0.0574329011,0.0389287323,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Validation\410024\4100242063\4100242063.avi,"Dimpler, using the muscles: Buccinator, with a value of 0.5443153381; Chin Raiser, using the muscles: Mentalis, with a value of 0.5381499529; Lip Stretcher, using the muscles: Risorius, Platysma, with a value of 1.0; Lip Tightener, using the muscles: Orbicularis Oris, with a value of 0.5522485375; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5587183237; Lip Part, using the muscles: Depressor Labii Inferioris, with a value of 0.6514936686; ",confused,0
0.2364070714,0.4130111635,0.5697925091,0.3963946998,0.1530053318,1.0,0.1730072051,0.3274456859,0.4617669582,0.1557270288,0.3146494925,0.1456811875,0.5803034306,0.0,0.3022247553,0.446939826,0.4193343818,0.0908807814,0.1502505243,0.0533577427,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\337021\33702101590\33702101590.mp4,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5803034306; ",engaged,1
0.2576795518,0.4230388403,0.4609822333,0.3552461863,0.1087434813,1.0,0.3139328957,0.7729811668,0.4645867348,0.1486061811,0.3268859684,0.6130834818,0.6243988276,0.0,0.537781477,0.4626630247,0.0018274914,0.0513596572,0.1834605187,0.0400885977,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\401835\4018350251\4018350251.mp4,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.7729811668; Lip Corner Depressor, using the muscles: Depressor Anguli Oris, with a value of 0.6130834818; Chin Raiser, using the muscles: Mentalis, with a value of 0.6243988276; Lip Tightener, using the muscles: Orbicularis Oris, with a value of 0.537781477; ",engaged,1
0.4080920517,0.4501718283,0.575989306,0.4155419171,0.0927730054,0.0,0.2308536917,0.3348270059,0.4628797174,0.0620017312,0.2972333729,0.3539933264,0.5075207949,0.0,0.3929542899,0.4645583034,0.0274313483,0.074251987,0.0663173795,0.0244735517,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\522129\5221290280\5221290280.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5075207949; ",bored,3
0.4293560684,0.4582985044,0.4710733294,0.4637241364,0.4636491835,0.0,0.3784419596,0.8821960092,0.4872935414,0.385737896,0.5848078132,0.4074586034,0.5269045234,0.0,0.2722752988,0.566999197,0.7216088772,0.2386163175,0.087293461,0.0732421577,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Test\510045\5100451024\5100451024.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.8821960092; Dimpler, using the muscles: Buccinator, with a value of 0.5848078132; Chin Raiser, using the muscles: Mentalis, with a value of 0.5269045234; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.566999197; Lip Part, using the muscles: Depressor Labii Inferioris, with a value of 0.7216088772; ",engaged,1
0.2363538146,0.3654295504,0.1926560849,0.6631240249,0.1435452551,0.0,0.2140211314,0.0266081523,0.495829016,0.1441807449,0.3357231021,0.3052195907,0.556656301,0.0,0.344522059,0.5576473475,0.0059439791,0.2114630938,0.2556529045,0.021122288,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Validation\400033\4000332037\4000332037.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.556656301; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5576473475; ",engaged,1
0.2697156966,0.4614152312,0.4008986354,0.4580978453,0.4917652905,0.0,0.5062333941,0.5415977836,0.4705759883,0.4506354034,0.3989444375,0.072351642,0.606687367,0.0,0.3518304229,0.5842910409,0.2921454906,0.0760361776,0.1690740734,0.0988082215,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Test\510045\5100451035\5100451035.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.5415977836; Chin Raiser, using the muscles: Mentalis, with a value of 0.606687367; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5842910409; ",engaged,1
0.2147773504,0.4206856489,0.2048395425,0.4105522037,0.4864135385,1.0,0.3229729235,0.0913955271,0.4981437922,0.5726532936,0.492185384,0.1039190516,0.5430378914,0.0,0.1899714321,0.5146255493,0.2192660123,0.1153258681,0.1430972815,0.0129174143,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\110011\1100111014\1100111014.avi,"Lip Corner Puller, using the muscles: Zygomaticus Major, with a value of 0.5726532936; Chin Raiser, using the muscles: Mentalis, with a value of 0.5430378914; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5146255493; ",bored,3
0.20386675,0.3973445594,0.2592208982,0.3876609504,0.2237090915,0.0,0.2468019873,0.0423966944,0.5112786293,0.3264820874,0.7461856604,0.1504781097,0.5896564126,1.0,0.3176071048,0.5576473475,0.2148576826,0.1856426895,0.0304066222,0.0340608284,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Test\510038\5100382056\5100382056.avi,"Nasolabial Deepener, using the muscles: Zygomaticus Minor, with a value of 0.5112786293; Dimpler, using the muscles: Buccinator, with a value of 0.7461856604; Chin Raiser, using the muscles: Mentalis, with a value of 0.5896564126; Lip Stretcher, using the muscles: Risorius, Platysma, with a value of 1.0; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5576473475; ",engaged,1
0.2602110803,0.4217222631,0.4056985676,0.5377367735,0.1951038539,1.0,0.2760020494,0.7511988878,0.5135561824,0.5227023959,0.5269774199,0.3983516991,0.5170973539,0.0,0.5007141232,0.5730794668,0.0276160669,0.1745719314,0.1741507947,0.0156217823,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\210056\2100561032\2100561032.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.7511988878; Nasolabial Deepener, using the muscles: Zygomaticus Minor, with a value of 0.5135561824; Lip Corner Puller, using the muscles: Zygomaticus Major, with a value of 0.5227023959; Dimpler, using the muscles: Buccinator, with a value of 0.5269774199; Chin Raiser, using the muscles: Mentalis, with a value of 0.5170973539; Lip Tightener, using the muscles: Orbicularis Oris, with a value of 0.5007141232; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5730794668; ",engaged,1
0.3806963861,0.522241354,0.4403628707,0.450840503,0.484490484,0.0,0.3967382312,0.3246767819,0.4766088128,0.2567855418,0.4505589902,0.2651950717,0.4958233535,0.0,0.2627424598,0.5842910409,0.0398804732,0.3966385126,0.0229721032,0.1151753068,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Test\510045\5100452039\5100452039.avi,"Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5842910409; ",engaged,1
0.2874322534,0.4473906159,0.7064441442,0.5993581414,0.0971738398,0.0,0.1780849993,0.0688814372,0.4611231387,0.0420782529,0.2978674769,0.3451936841,0.434815824,0.0,0.6158999801,0.4955392778,0.1002971306,0.1074140221,0.0126616592,0.0175868832,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Validation\410028\4100281076\4100281076.avi,"Lip Tightener, using the muscles: Orbicularis Oris, with a value of 0.6158999801; ",bored,3
0.3749911189,0.4884720147,0.691611886,0.2950345576,0.9052325487,1.0,0.5211737156,0.7116339207,0.4911673665,0.8815094829,0.5002555847,0.1906063557,0.3885923922,0.0,0.3622913957,0.5842910409,0.6935251355,0.3673502505,0.044424437,0.5802564025,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Validation\400030\4000301025\4000301025.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.7116339207; Lip Corner Puller, using the muscles: Zygomaticus Major, with a value of 0.8815094829; Dimpler, using the muscles: Buccinator, with a value of 0.5002555847; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5842910409; Lip Part, using the muscles: Depressor Labii Inferioris, with a value of 0.6935251355; Eyes Closed, using the muscles: Levator Palebrae Superioris (relaxation), with a value of 0.5802564025; ",engaged,1
0.3468582928,0.4479313791,0.1812027097,0.403192699,0.1149258912,0.0,0.2496992946,0.0071740523,0.4631983936,0.0683720633,0.2637710273,0.1865071058,0.5631246567,0.0,0.4459228516,0.5494273305,0.005747878,0.1081792861,0.1333301365,0.0236204155,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\110007\1100072084\1100072084.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5631246567; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5494273305; ",engaged,1
0.239616245,0.5238121748,0.5381721258,0.641677022,0.1138974354,0.0,0.1545015424,0.1667206287,0.4773980677,0.1733483225,0.6117024422,0.3297639191,0.4452629387,1.0,0.4188814163,0.5635962486,0.0178603604,0.0694462061,0.1810823679,0.0179054514,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Test\510009\5100091042\5100091042.avi,"Dimpler, using the muscles: Buccinator, with a value of 0.6117024422; Lip Stretcher, using the muscles: Risorius, Platysma, with a value of 1.0; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5635962486; ",engaged,1
0.472671777,0.4948300123,0.2784323096,0.4500865042,0.2624967992,0.0,0.3011815846,0.2421808541,0.465111196,0.2427677959,0.287761718,0.6789081097,0.4650393128,1.0,0.5100007653,0.3964555264,0.9569646716,0.6037037373,0.1668010205,0.0882671848,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\200050\2000502059\2000502059.avi,"Lip Corner Depressor, using the muscles: Depressor Anguli Oris, with a value of 0.6789081097; Lip Stretcher, using the muscles: Risorius, Platysma, with a value of 1.0; Lip Tightener, using the muscles: Orbicularis Oris, with a value of 0.5100007653; Lip Part, using the muscles: Depressor Labii Inferioris, with a value of 0.9569646716; Jaw Drop, using the muscles: Masseter, Temporalis, Medial Pterygoid, with a value of 0.6037037373; ",bored,3
0.4731374681,0.4469147623,0.4028087258,0.3941800296,0.1150956303,0.0,0.2647304237,0.1321426183,0.4734865725,0.1270553321,0.4197266996,0.1308158785,0.6569767594,0.0,0.4017499387,0.5678026676,0.0033019183,0.2196986526,0.1356596649,0.032122612,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Test\500067\5000672074\5000672074.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.6569767594; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5678026676; ",engaged,1
0.2366962582,0.4357106984,0.6275815368,0.4246116877,0.1185620427,1.0,0.1451684386,0.5736777782,0.4626983404,0.1047144309,0.3734791577,0.2063534409,0.4808530211,0.0,0.4483098984,0.5240129828,0.0212386232,0.1022226289,0.1917915046,0.0437135808,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\310073\3100732028\3100732028.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.5736777782; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5240129828; ",engaged,1
0.3268857002,0.4515711665,0.4424381554,0.4060944915,0.1055259928,1.0,0.152692154,0.022336429,0.465559721,0.0386792608,0.2461567968,0.2473992854,0.5293532014,0.0,0.4946029186,0.5872393847,0.0013340502,0.0993579775,0.2510625422,0.0233159959,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\110007\1100071037\1100071037.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5293532014; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5872393847; ",bored,3
0.3855834603,0.4737321436,0.3773802817,0.4241630733,0.207769528,0.0,0.3264616728,0.2515942156,0.4705955684,0.2283604741,0.2135810554,0.3514894545,0.4895095825,0.0,0.4864446223,0.5599187613,0.0781846568,0.1718893349,0.0646023527,0.0270967875,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\200050\2000501030\2000501030.avi,"Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5599187613; ",bored,3
0.3847403228,0.4540310204,0.5622726679,0.6050576568,0.1432558596,0.0,0.1969065964,0.3801390827,0.4665639997,0.0950153694,0.3441563249,0.2056270093,0.4866856933,0.0,0.4110034406,0.4139144123,0.9760411382,0.1784743965,0.1484476626,0.0408792645,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\202614\202614025\202614025.mp4,"Lip Part, using the muscles: Depressor Labii Inferioris, with a value of 0.9760411382; ",engaged,1
0.2989583611,0.4469171464,0.2523171306,0.3996421099,0.5116110444,0.0,0.4716333151,0.9908117056,0.4912869036,0.5165970922,0.5122969151,0.1976550817,0.6272237301,0.0,0.3811148405,0.5182481408,0.5984312296,0.2015187889,0.1137136668,0.030653419,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Test\510045\5100451019\5100451019.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.9908117056; Lip Corner Puller, using the muscles: Zygomaticus Major, with a value of 0.5165970922; Dimpler, using the muscles: Buccinator, with a value of 0.5122969151; Chin Raiser, using the muscles: Mentalis, with a value of 0.6272237301; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5182481408; Lip Part, using the muscles: Depressor Labii Inferioris, with a value of 0.5984312296; ",engaged,1
0.3978214562,0.5071111917,0.5304474235,0.3759421706,0.144788295,0.0,0.284917593,0.7193494439,0.4731983244,0.0981477425,0.1321200877,0.4080166221,0.5099824071,0.0,0.2806950808,0.5187175274,0.0348949134,0.2160623819,0.1285555959,0.1005194783,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Validation\410026\4100262010\4100262010.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.7193494439; Chin Raiser, using the muscles: Mentalis, with a value of 0.5099824071; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5187175274; ",engaged,1
0.2233106941,0.4756243825,0.4132445455,0.3901447356,0.2144201845,1.0,0.3685010672,0.0228325129,0.4812763333,0.4344417155,0.3982094228,0.6386150122,0.5791413784,0.0,0.590039432,0.5764676332,0.0164447203,0.2029689997,0.2351318747,0.110932745,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Test\510035\5100352016\5100352016.avi,"Lip Corner Depressor, using the muscles: Depressor Anguli Oris, with a value of 0.6386150122; Chin Raiser, using the muscles: Mentalis, with a value of 0.5791413784; Lip Tightener, using the muscles: Orbicularis Oris, with a value of 0.590039432; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5764676332; ",bored,3
0.3855245113,0.4558666348,0.3842790127,0.3494547307,0.2699520886,0.0,0.3565343916,0.7636825442,0.4659574628,0.3929469585,0.1930641383,0.4298063517,0.6088177562,0.0,0.5684791803,0.5854599476,0.0552464575,0.2114685774,0.0410656258,0.0241207462,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Test\928901\9289010261\9289010261.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.7636825442; Chin Raiser, using the muscles: Mentalis, with a value of 0.6088177562; Lip Tightener, using the muscles: Orbicularis Oris, with a value of 0.5684791803; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5854599476; ",engaged,1
